Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2016-132990,8/1/2016,8/3/2016,Second Class,KM-16660,19140
CA-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,89115
CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,4401
CA-2016-118934,8/9/2016,8/14/2016,Standard Class,GH-14410,37075
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900,54703
CA-2015-164007,6/8/2015,6/12/2015,Standard Class,MG-17695,60610
CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,92037
CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,39212
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,93030
CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,98031
CA-2016-118178,3/19/2016,3/24/2016,Standard Class,CC-12610,37211
CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,10035
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,92683
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,18103
CA-2015-141810,11/2/2015,11/7/2015,Standard Class,BB-10990,78207
CA-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,85323
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,95123
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,8861
CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,10011
CA-2016-104689,12/1/2016,12/5/2016,Standard Class,FH-14365,90004
CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,6460
CA-2017-140781,8/3/2017,8/7/2017,Standard Class,AB-10105,61701
CA-2017-141747,8/3/2017,8/8/2017,Second Class,SC-20230,98105
CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,52601
CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,95661
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,94110
US-2017-120908,9/30/2017,10/2/2017,First Class,BF-10975,19120
CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,90049
CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,79762
US-2017-118157,11/14/2017,11/17/2017,First Class,AW-10930,55407
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,19120
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,70506
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,77803
CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,90008
CA-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,90049
CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,90045
CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,85023
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,90036
CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,43229
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,32303
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,94122
CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,94109
CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,10009
CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,52302
CA-2017-155712,3/2/2017,3/8/2017,Standard Class,KD-16615,90008
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,71603
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,65203
CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,57401
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,98103
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,48227
US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,38109
CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,89031
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,11520
US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,10035
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,10024
CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,42420
US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,87105
CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,33445
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,19140
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,98105
US-2017-152898,9/11/2017,9/15/2017,Standard Class,CB-12025,23223
CA-2016-160486,12/30/2016,1/4/2017,Standard Class,EH-14185,33407
CA-2017-102218,9/2/2017,9/4/2017,Second Class,LW-17215,80525
CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,53132
CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,28110
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,75081
US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,19134
CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,94109
CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,19901
CA-2017-124114,3/2/2017,3/2/2017,Same Day,RS-19765,76706
US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,21740
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,44105
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,78501
CA-2015-137603,9/19/2015,9/24/2015,Standard Class,MH-17290,87505
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,94110
US-2016-102141,8/26/2016,8/31/2016,Standard Class,KD-16615,10024
CA-2017-148642,3/6/2017,3/12/2017,Standard Class,DW-13540,75220
CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,48234
CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,19140
CA-2017-124940,2/21/2017,2/26/2017,Standard Class,DK-13090,75007
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,10009
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005,77041
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660,90036
US-2017-130687,9/7/2017,9/10/2017,First Class,PF-19225,98026
CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,94110
US-2015-153283,11/12/2015,11/18/2015,Standard Class,EB-14110,10035
CA-2016-108056,9/29/2016,10/3/2016,Standard Class,ES-14080,97477
CA-2017-127726,9/11/2017,9/13/2017,Second Class,SS-20410,40324
CA-2017-110198,5/1/2017,5/2/2017,First Class,AG-10900,33065
CA-2017-130715,9/16/2017,9/20/2017,Standard Class,CY-12745,94110
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,94110
CA-2016-119123,3/13/2016,3/18/2016,Standard Class,DB-13360,92503
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,45373
CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690,92553
CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105,98115
CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780,60623
CA-2015-110324,12/1/2015,12/5/2015,Standard Class,MA-17560,49201
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,10024
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970,98105
US-2014-166828,8/22/2014,8/25/2014,First Class,JF-15415,63301
CA-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,11561
CA-2016-154998,4/7/2016,4/9/2016,First Class,ES-14080,8701
CA-2017-113460,11/7/2017,11/9/2017,Second Class,KN-16390,20735
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760,43229
CA-2017-102820,5/7/2017,5/11/2017,Standard Class,CS-11950,91104
CA-2016-149671,6/5/2016,6/9/2016,Standard Class,KB-16600,98105
CA-2015-126347,12/14/2015,12/19/2015,Second Class,AJ-10945,90045
CA-2017-108756,12/25/2017,12/29/2017,Standard Class,PO-18865,7017
CA-2017-155362,12/17/2017,12/21/2017,Standard Class,DP-13105,54703
CA-2016-117625,5/10/2016,5/15/2016,Standard Class,GM-14500,60610
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,33614
CA-2017-100433,8/11/2017,8/16/2017,Standard Class,SJ-20125,10009
CA-2017-163097,8/27/2017,8/31/2017,Standard Class,SF-20200,85204
US-2017-127292,1/19/2017,1/23/2017,Standard Class,RM-19375,5408
CA-2015-163734,6/19/2015,6/24/2015,Standard Class,KM-16375,77070
CA-2017-162474,3/13/2017,3/16/2017,First Class,FH-14275,60505
CA-2015-130848,10/25/2015,10/25/2015,Same Day,DG-13300,80219
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,10011
CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,60004
CA-2015-167696,9/16/2015,9/21/2015,Standard Class,BD-11500,23602
CA-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080,85705
CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,10024
CA-2017-141663,4/13/2017,4/17/2017,Standard Class,DP-13105,19134
CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,60653
CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,10035
US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850,19143
CA-2016-108959,3/10/2016,3/14/2016,Second Class,MH-17785,85301
CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,90036
CA-2016-132017,9/26/2016,9/27/2016,First Class,MH-17620,77041
CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,98115
CA-2014-148285,10/27/2014,11/1/2014,Standard Class,RD-19810,28314
CA-2017-152926,10/2/2017,10/4/2017,Second Class,SC-20695,77041
CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,94122
CA-2014-116246,9/12/2014,9/17/2014,Second Class,LW-17215,10035
CA-2016-160479,9/15/2016,9/20/2016,Standard Class,AH-10585,98105
CA-2014-167486,11/27/2014,12/1/2014,Standard Class,JO-15145,14215
CA-2014-152100,5/11/2014,5/16/2014,Standard Class,VW-21775,77340
CA-2015-166219,8/28/2015,9/1/2015,Standard Class,BP-11185,75081
CA-2015-111864,6/19/2015,6/19/2015,Same Day,PP-18955,19134
CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,85345
CA-2015-160787,9/25/2015,9/25/2015,Same Day,BM-11785,19143
CA-2017-107853,5/26/2017,5/31/2017,Standard Class,CD-11920,92054
CA-2017-126144,7/31/2017,8/5/2017,Standard Class,GM-14680,19134
US-2014-154655,10/12/2014,10/17/2014,Standard Class,BP-11050,60623
CA-2014-100391,5/25/2014,5/29/2014,Standard Class,BW-11065,10035
CA-2014-165477,12/29/2014,12/31/2014,Second Class,RE-19405,44240
CA-2017-165904,4/7/2017,4/11/2017,Standard Class,HR-14770,32216
CA-2015-104052,3/1/2015,3/2/2015,First Class,TP-21565,75019
CA-2015-168277,5/29/2015,6/3/2015,Standard Class,KB-16315,46203
CA-2016-158617,9/22/2016,9/28/2016,Standard Class,AC-10660,46226
CA-2017-136882,5/27/2017,6/3/2017,Standard Class,DN-13690,74133
US-2016-148957,9/17/2016,9/23/2016,Standard Class,CC-12430,98052
CA-2014-140032,9/8/2014,9/13/2014,Standard Class,TS-21340,94109
CA-2017-145506,6/3/2017,6/7/2017,Standard Class,MO-17800,99207
CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,90032
CA-2016-140977,6/16/2016,6/19/2016,Second Class,JL-15175,37421
CA-2017-151855,5/27/2017,6/3/2017,Standard Class,BW-11110,27405
CA-2014-138240,10/9/2014,10/14/2014,Standard Class,SJ-20500,94122
CA-2014-101833,11/17/2014,11/22/2014,Second Class,FG-14260,10024
CA-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,90712
US-2017-109610,11/25/2017,11/30/2017,Second Class,BS-11590,40214
CA-2014-156545,2/27/2014,3/3/2014,First Class,JS-16030,43229
CA-2014-109127,12/21/2014,12/25/2014,Standard Class,JC-15775,19711
CA-2016-126858,11/19/2016,11/23/2016,Standard Class,JM-15265,98115
CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,10024
CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,60653
CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,60543
CA-2017-150504,11/6/2017,11/12/2017,Standard Class,HG-14845,75220
CA-2015-158351,6/20/2015,6/24/2015,Second Class,BC-11125,19134
CA-2014-122679,7/22/2014,7/28/2014,Standard Class,AB-10255,90008
CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295,77036
CA-2017-130505,10/12/2017,10/12/2017,Same Day,NF-18385,26003
US-2017-125213,12/11/2017,12/13/2017,First Class,NB-18655,7501
CA-2015-156566,10/1/2015,10/4/2015,First Class,EM-13960,97206
US-2016-102232,8/5/2016,8/11/2016,Standard Class,MF-17665,35810
CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,94110
CA-2017-163188,11/7/2017,11/7/2017,Same Day,EC-14050,73120
CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350,74012
US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,92691
CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,46142
CA-2016-149237,5/26/2016,5/30/2016,Standard Class,CM-12235,53209
US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570,94109
CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,13440
CA-2016-113607,10/14/2016,10/18/2016,Standard Class,PW-19030,10009
CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,48127
CA-2016-105263,8/6/2016,8/11/2016,Standard Class,LM-17065,10024
CA-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,60623
CA-2017-142461,5/30/2017,6/3/2017,Second Class,KT-16480,75217
CA-2016-125220,10/14/2016,10/19/2016,Standard Class,BE-11410,54915
CA-2014-100293,3/14/2014,3/18/2014,Standard Class,NF-18475,32216
CA-2014-154165,2/17/2014,2/24/2014,Standard Class,DL-13315,60653
CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,43402
US-2017-104451,5/8/2017,5/12/2017,Second Class,MM-18055,94110
CA-2016-101189,2/4/2016,2/9/2016,Standard Class,JB-15400,90049
CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,60623
CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,98115
CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,77705
CA-2017-111759,7/8/2017,7/12/2017,Standard Class,MR-17545,98103
CA-2017-102729,10/26/2017,10/31/2017,Standard Class,BF-11215,75217
CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,10011
CA-2017-124191,6/12/2017,6/14/2017,Second Class,TS-21610,60610
CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045,94110
US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,2908
CA-2015-135727,5/11/2015,5/16/2015,Second Class,PS-18970,85023
CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,77095
CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,47201
CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,19134
CA-2015-160864,5/3/2015,5/6/2015,First Class,NF-18595,95123
CA-2015-147690,11/10/2015,11/14/2015,Standard Class,SC-20020,19140
CA-2015-163923,5/30/2015,6/3/2015,Standard Class,BD-11560,22153
CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950,80020
CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,43229
CA-2015-156853,12/3/2015,12/5/2015,Second Class,HP-14815,3301
CA-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170,77095
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,43055
CA-2015-161242,6/1/2015,6/8/2015,Standard Class,CG-12040,90045
CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,33614
CA-2017-104388,7/5/2017,7/7/2017,First Class,DK-12835,68025
CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,43229
CA-2015-148495,8/13/2015,8/13/2015,Same Day,SF-20065,91767
CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,78207
CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,10035
CA-2016-107475,6/7/2016,6/11/2016,Standard Class,RS-19870,19120
CA-2017-116127,6/25/2017,6/27/2017,Second Class,SB-20185,10024
CA-2017-132584,8/26/2017,8/27/2017,First Class,HJ-14875,48234
CA-2016-160598,8/26/2016,8/28/2016,First Class,SV-20815,33142
CA-2016-108630,11/18/2016,11/18/2016,Same Day,BE-11410,94521
US-2017-129203,4/17/2017,4/22/2017,Standard Class,BM-11575,60653
CA-2017-110940,7/23/2017,7/28/2017,Standard Class,AZ-10750,60090
CA-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,60610
US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,77506
CA-2017-108931,9/14/2017,9/19/2017,Standard Class,HZ-14950,10024
CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,95123
CA-2015-149517,9/19/2015,9/23/2015,Standard Class,FC-14245,95823
CA-2015-116841,4/14/2015,4/18/2015,Standard Class,TP-21130,97477
CA-2017-107797,5/8/2017,5/11/2017,Second Class,EB-13705,76063
CA-2016-117604,9/4/2016,9/9/2016,Standard Class,JP-15520,72401
CA-2014-130155,5/19/2014,5/22/2014,First Class,TD-20995,23464
CA-2016-129861,6/17/2016,6/23/2016,Standard Class,DM-13345,14609
CA-2015-138625,11/2/2015,11/5/2015,First Class,EG-13900,23320
US-2017-122672,11/4/2017,11/9/2017,Standard Class,HG-14965,43130
CA-2017-117128,12/5/2017,12/8/2017,Second Class,BF-11080,10024
CA-2016-130638,5/16/2016,5/19/2016,Second Class,SC-20095,90045
CA-2017-144365,10/24/2017,10/30/2017,Standard Class,CS-11950,39212
CA-2016-110086,9/18/2016,9/22/2016,Standard Class,BD-11320,95695
CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,98115
CA-2016-140256,8/22/2016,8/29/2016,Standard Class,PW-19030,90049
CA-2017-160633,11/16/2017,11/21/2017,Standard Class,BS-11380,43402
CA-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,43130
CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725,75220
CA-2017-103520,9/23/2017,9/25/2017,First Class,MH-17785,79424
CA-2014-139283,11/23/2014,11/27/2014,Standard Class,BT-11440,48227
CA-2014-118192,1/13/2014,1/18/2014,Standard Class,MM-17920,43055
CA-2016-168844,5/31/2016,6/6/2016,Standard Class,NM-18520,10011
CA-2017-154809,2/13/2017,2/17/2017,Standard Class,MH-17455,55407
CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,2149
CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,98105
US-2017-125808,11/12/2017,11/15/2017,Second Class,EP-13915,90032
CA-2015-116638,1/28/2015,1/31/2015,Second Class,JH-15985,28027
CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,98103
US-2017-107979,6/8/2017,6/13/2017,Standard Class,FO-14305,85301
CA-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,55433
CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,90045
CA-2017-161893,1/23/2017,1/27/2017,Standard Class,HP-14815,85705
CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,10035
CA-2014-100860,3/26/2014,3/30/2014,Second Class,CS-12505,91767
CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,93101
CA-2017-132619,8/31/2017,9/5/2017,Standard Class,MS-17770,94109
US-2015-120957,12/7/2015,12/7/2015,Same Day,KH-16690,92503
CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885,90049
CA-2016-126270,4/23/2016,4/27/2016,Standard Class,AF-10870,92672
CA-2017-145275,4/2/2017,4/6/2017,Standard Class,AH-10465,35601
CA-2015-133396,8/13/2015,8/15/2015,First Class,GK-14620,27405
US-2017-140312,11/13/2017,11/19/2017,Standard Class,KL-16645,94568
CA-2016-114867,12/23/2016,12/28/2016,Standard Class,FM-14290,19143
US-2014-164644,7/22/2014,7/24/2014,Second Class,JL-15850,77095
CA-2016-137393,5/6/2016,5/10/2016,Standard Class,GM-14500,93309
US-2014-120175,11/28/2014,12/3/2014,Standard Class,MC-17635,47374
CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,10009
CA-2015-130113,12/27/2015,12/31/2015,Standard Class,AH-10030,94122
CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,94122
CA-2017-118668,1/2/2017,1/4/2017,Second Class,FW-14395,90032
CA-2017-116498,5/30/2017,6/3/2017,Standard Class,KA-16525,92037
US-2017-130603,9/30/2017,10/6/2017,Standard Class,SC-20050,76017
US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,23223
CA-2017-140536,4/4/2017,4/5/2017,First Class,TA-21385,10035
CA-2015-130183,11/13/2015,11/17/2015,Standard Class,PO-18850,77041
CA-2015-107902,8/28/2015,9/2/2015,Standard Class,SM-20950,6824
CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,94110
US-2016-151260,12/11/2016,12/14/2016,First Class,SC-20695,45503
CA-2014-144281,6/10/2014,6/15/2014,Second Class,HK-14890,48234
CA-2016-122511,3/11/2016,3/11/2016,Same Day,BT-11485,19140
CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,90301
CA-2016-105291,10/30/2016,11/4/2016,Standard Class,SP-20920,93405
CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,19805
CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,94122
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,90045
CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,19143
CA-2016-116379,11/7/2016,11/12/2016,Standard Class,LD-17005,94122
US-2016-144477,8/12/2016,8/14/2016,Second Class,DB-13270,19134
CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,77041
CA-2017-166835,11/12/2017,11/14/2017,Second Class,DK-13375,17602
CA-2016-119641,9/22/2016,9/26/2016,Standard Class,CS-12250,54302
CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,10024
CA-2014-101364,12/22/2014,12/26/2014,Standard Class,TW-21025,10011
CA-2015-117898,12/5/2015,12/11/2015,Standard Class,TB-21250,61701
CA-2017-142293,9/17/2017,9/20/2017,First Class,SC-20380,83704
CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,1852
CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,98115
CA-2017-124261,11/14/2017,11/19/2017,Standard Class,JE-15715,90049
CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,23666
CA-2014-128062,11/19/2014,11/22/2014,Second Class,AD-10180,19134
US-2015-100069,6/29/2015,7/3/2015,Standard Class,NF-18475,68104
CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,90032
CA-2015-117086,11/8/2015,11/12/2015,Standard Class,QJ-19255,5408
CA-2017-131303,11/28/2017,12/2/2017,Standard Class,EP-13915,92037
CA-2016-137127,6/16/2016,6/22/2016,Standard Class,JJ-15445,19711
CA-2017-141782,1/21/2017,1/25/2017,Standard Class,BE-11410,60505
CA-2017-137505,11/24/2017,11/24/2017,Same Day,BP-11290,90008
US-2014-140914,11/11/2014,11/15/2014,Standard Class,BH-11710,60653
CA-2016-158358,3/4/2016,3/8/2016,Standard Class,EM-13810,3820
CA-2016-113390,10/11/2016,10/15/2016,Standard Class,EP-13915,60610
US-2016-158680,7/1/2016,7/2/2016,First Class,NZ-18565,98115
CA-2017-113705,3/27/2017,3/29/2017,Second Class,LC-16870,23223
CA-2016-146913,10/31/2016,11/5/2016,Standard Class,SF-20965,94109
CA-2017-159135,11/4/2017,11/8/2017,Standard Class,KM-16375,72762
CA-2014-121762,2/14/2014,2/18/2014,Standard Class,ML-17395,98103
CA-2014-123855,6/18/2014,6/23/2014,Standard Class,MC-18100,90036
CA-2017-101959,2/28/2017,3/6/2017,Standard Class,DB-13660,6457
CA-2017-102659,12/9/2017,12/15/2017,Standard Class,LW-17215,49505
CA-2017-142328,12/7/2017,12/14/2017,Standard Class,TC-21535,94122
